young,mature,old
0.301048326,0.059198767,0.026592208
0.350006301,0.064061871,0.021324693
0.383660667,0.059450483,0.028030346
0.415556493,0.081897996,0.030589761
0.346270105,0.079099569,0.030828704
0.284569057,0.075611432,0.026758625
0.322171234,0.070661333,0.020088405
0.320073518,0.106666212,0.031126677
0.327973728,0.073500093,0.032263756
0.390338301,0.03536914,0.0197965
0.343973768,0.043298867,0.01086661
0.358811262,0.044385378,0.025166723
0.356018138,0.060749648,0.033342176
0.34688064,0.04216787,0.032327288
0.322303992,0.068171449,0.018431322
0.399211417,0.043496826,0.035401176
0.34667514,0.06701198,0.020337594
0.345105278,0.057096009,0.032656059
0.280397135,0.076540801,0.023503637
0.306974771,0.070055854,0.032942692
0.313560145,0.051359106,0.029776426
0.388200143,0.098666553,0.024792629
0.239357712,0.048553941,0.031154538
0.398269831,0.05873733,0.021854097
0.359218798,0.043892051,0.02373573
0.305652111,0.084541411,0.024156749
0.296524701,0.083970831,0.020500196
0.383575991,0.066187415,0.032588945
0.364699375,0.025709263,0.032608049
0.224006148,0.081096692,0.026288709
0.306672062,0.098402663,0.019707781
0.292152467,0.052696427,0.029397977
0.346233758,0.075852196,0.028162164
0.310072042,0.083189183,0.030526655
0.380192519,0.068477465,0.026153781
0.317384217,0.047594974,0.024704008
0.333116688,0.064314233,0.035651913
0.430239061,0.056650685,0.022079946
0.335387577,0.077192209,0.024906294
0.318868784,0.037568502,0.014097136
0.353097564,0.076678039,0.023623938
0.267548615,0.068938438,0.022900479
0.248371495,0.040789737,0.023853978
0.348563548,0.050334578,0.030089726
0.31259673,0.077035265,0.022017339
0.258725817,0.089763103,0.028963396
0.409274182,0.082512189,0.02354407
0.393724999,0.11788382,0.023067189
0.364086256,0.070901498,0.013513872
0.315515144,0.046993084,0.028807336
0.336801724,0.06814232,0.030263382
0.312664561,0.055084706,0.019349134
0.404425836,0.026106275,0.02194031
0.257305877,0.085813812,0.013679761
0.366661825,0.050579656,0.023443711
0.350367593,0.051529732,0.018394273
0.276767115,0.098863715,0.028387865
0.388801085,0.056404323,0.024965482
0.327415062,0.052856354,0.029827744
0.468876665,0.082199748,0.020069559
0.424346695,0.09954826,0.014202902
0.345613027,0.035052094,0.025151143
0.325080665,0.048592874,0.021678222
0.305495429,0.056691829,0.038042349
0.302998599,0.081171034,0.027247835
0.369360033,0.071908404,0.035361335
0.257376698,0.087289056,0.029222466
0.411358082,0.042169121,0.023487599
0.393882544,0.065499213,0.015343636
0.340575348,0.092970571,0.024082089
0.397169739,0.035640845,0.029862369
0.496303708,0.086315054,0.026222003
0.368157716,0.053017297,0.027913511
0.459256043,0.072406972,0.027752809
0.330347943,0.049152712,0.016679655
0.3103184,0.078514086,0.027754212
0.41328627,0.08114125,0.020270715
0.226445827,0.064889302,0.025405976
0.410589779,0.096290739,0.034907808
0.349075519,0.050096893,0.012329277
0.318365548,0.084679303,0.023942843
0.354631094,0.047646011,0.028037622
0.356259419,0.084334644,0.032994183
0.429034531,0.082255168,0.026177822
0.403044301,0.055050086,0.020115405
0.361996242,0.095177934,0.031015535
0.33500232,0.066910077,0.029611727
0.28863099,0.043728865,0.013808651
0.361880167,0.06208345,0.026196319
0.18419322,0.083569285,0.014199335
0.410993974,0.068554155,0.007958837
0.349057777,0.083832171,0.019033487
0.242686087,0.09262842,0.019457167
0.385308719,0.08231668,0.011373
0.292195096,0.077381952,0.038482738
0.31927912,0.071630199,0.016956673
0.234730786,0.076233169,0.028413499
0.301160503,0.09335434,0.030811864
0.359341731,0.057608085,0.040734733
0.34371775,0.064674769,0.02369549
0.367634493,0.081935429,0.03696782
0.302286309,0.050866301,0.018352258
0.385048171,0.08550891,0.025873517
0.254100877,0.068562057,0.023420026
0.312410462,0.076713268,0.0193731
0.179083298,0.0574731,0.028484395
0.329012379,0.064452696,0.039184274
0.313573462,0.089161058,0.04061648
0.336098617,0.049170503,0.030856106
0.38501478,0.085899604,0.018539623
0.43242206,0.087714699,0.020748582
0.27295378,0.069795899,0.030374655
0.332909162,0.034154489,0.030177461
0.222838922,0.048843217,0.030107903
0.465325536,0.07499035,0.02440701
0.431520956,0.086665377,0.020089843
0.378086311,0.043767909,0.029372367
0.425967054,0.074558894,0.026118757
0.403408661,0.072321724,0.035940439
0.307826202,0.041817492,0.021550174
0.394666646,0.071242161,0.032089267
0.423853478,0.054923855,0.035564568
0.400385197,0.041887673,0.039818922
0.343369584,0.099382908,0.039707968
0.32423222,0.054868027,0.019296712
0.501076632,0.043087338,0.018274151
0.366469523,0.043293301,0.02734387
0.384107352,0.101874947,0.020395733
0.259300507,0.085328401,0.010082832
0.392861543,0.07768953,0.036437874
0.364945377,0.053515656,0.029769945
0.293931691,0.074782625,0.033412321
0.431719942,0.069369503,0.027655617
0.348955487,0.080952312,0.034400666
0.390644071,0.042570635,0.028219691
0.378627993,0.080769782,0.027398272
0.304345307,0.08528216,0.039552701
0.367663383,0.052362538,0.01849982
0.437783894,0.051608334,0.030111316
0.278310273,0.06594025,0.015577751
0.282722679,0.044467584,0.036672912
0.290734772,0.062937606,0.024856294
0.396549526,0.062824753,0.018131672
0.319509833,0.092042059,0.013947484
0.367953306,0.050356342,0.024880592
0.422259047,0.062330025,0.039897147
0.277004152,0.091071598,0.029777407
0.443456332,0.037813628,0.015668477
0.350934298,0.086033311,0.012351623
0.337848557,0.05980592,0.045809119
0.447035826,0.078151769,0.022401924
0.378342047,0.0677201,0.016209932
0.264815155,0.079092949,0.027287705
0.345261354,0.009267169,0.030318164
0.299638547,0.055353839,0.037200483
0.366068102,0.029544183,0.024936483
0.318928198,0.062652594,0.021383662
0.327316901,0.056315542,0.030971028
0.410449012,0.06903411,0.020748208
0.240574395,0.097380732,0.028777573
0.367032383,0.077259068,0.027518267
0.334061942,0.07511278,0.033061622
0.369737596,0.079260727,0.021429188
0.197145709,0.063813989,0.021599996
0.287900815,0.094707482,0.028262067
0.322915946,0.079865348,0.029490304
0.45486968,0.068959875,0.016142149
0.268580819,0.089766131,0.020677979
0.277026176,0.061766484,0.027435916
0.33675849,0.059249233,0.023659121
0.369371658,0.052812269,0.041986398
0.309761298,0.043341972,0.031193662
0.35452852,0.046845558,0.034880539
0.244259479,0.088836704,0.025705877
0.457229883,0.060525615,0.026823795
0.327331142,0.067417981,0.027075065
0.357216875,0.080824704,0.033589405
0.522111606,0.065311023,0.023983133
0.313023501,0.050733282,0.037128143
0.269571046,0.053090663,0.021168978
0.285690544,0.059989987,0.033163122
0.456079128,0.085887478,0.028101322
0.336930554,0.058553008,0.023747213
0.298914951,0.057752935,0.037225787
0.346753458,0.077024349,0.033047555
0.346002457,0.068224517,0.025010909
0.413576963,0.068848053,0.020961109
0.395260336,0.071771271,0.032011434
0.37328868,0.097711547,0.020721088
0.380065871,0.061837789,0.030059187
0.297517526,0.05960218,0.020059696
0.268490457,0.099447553,0.02701193
0.375154611,0.051826627,0.020309691
0.382882738,0.037282726,0.024931521
0.360151488,0.082890106,0.037698467
0.367613169,0.059271024,0.038275504
0.389700865,0.067394705,0.022997223
0.27617239,0.069255607,0.024406423
0.327499148,0.047427054,0.014715535
0.293755178,0.076536452,0.028332039
0.230110633,0.046434248,0.034086116
0.383344176,0.082478912,0.02040967
0.33465901,0.087748259,0.019980784
0.375350818,0.055494014,0.028739995
0.38969277,0.086929238,0.022350085
0.291351559,0.070846466,0.02759843
0.445783337,0.10007912,0.037007478
0.368663829,0.06816902,0.029496191
0.413868046,0.036045333,0.03098199
0.457730844,0.035613285,0.039327684
0.3187162,0.083377539,0.028011096
0.309760194,0.059569692,0.031116697
0.360711858,0.074482591,0.026783898
0.420313052,0.048040433,0.021131158
0.422345486,0.05746767,0.037433518
0.223031136,0.028445429,0.016752588
0.44116429,0.074430087,0.026921659
0.320631246,0.081487449,0.01835432
0.380583486,0.053946967,0.020665873
0.264346175,0.076372914,0.017460447
0.29262509,0.054683111,0.024573906
0.372590558,0.073870395,0.029564692
0.234844492,0.059368815,0.03532795
0.40087282,0.051872187,0.01336105
0.314622826,0.075490968,0.02792607
0.366859398,0.03425074,0.023599779
0.358620287,0.099396818,0.022071723
0.313638462,0.039227462,0.025560254
0.433250685,0.03217272,0.02773463
0.499085948,0.07194489,0.025628766
0.389527037,0.048717533,0.026377335
0.239242183,0.077813097,0.04144086
0.356935859,0.042364813,0.027108565
0.334669654,0.093265508,0.028725032
0.407439222,0.089561923,0.018497815
0.353058906,0.048494595,0.033898985
0.486399609,0.102144872,0.022794423
0.393525015,0.059417832,0.025732488
0.387455368,0.067212011,0.02107336
0.327159086,0.055600776,0.025746999
0.292161966,0.071990688,0.019988505
0.343693019,0.074036992,0.017502425
0.362128508,0.064935284,0.016796066
0.379821524,0.072511832,0.02374976
0.362013885,0.069506875,0.026486986
0.331200339,0.07566065,0.031341121
0.352299134,0.04404333,0.037776526
0.319497857,0.059625793,0.039171085
0.2857449,0.046692507,0.022044794
0.293565655,0.06624257,0.021531799
0.380698692,0.066004927,0.031596502
0.395601322,0.063743506,0.020380346
0.335253513,0.055095509,0.034162198
0.340378675,0.099402898,0.033630524
0.384115978,0.050106513,0.019927748
0.340393104,0.076380867,0.031683845
0.550355699,0.059226207,0.036416474
0.357362149,0.093195326,0.029692212
0.315859985,0.088477544,0.024626366
0.233148536,0.074751941,0.025466493
0.362588558,0.079190195,0.029887343
0.414778539,0.052278775,0.021581167
0.345520129,0.049114792,0.028974131
0.42862356,0.080869636,0.025059211
0.311144746,0.067542061,0.021607005
0.342652044,0.039914556,0.019996009
0.337255155,0.064218581,0.030496463
0.301006475,0.044194233,0.020493194
0.254166919,0.041839429,0.028205851
0.288102981,0.0661185,0.014044628
0.227320453,0.068247473,0.02533933
0.397746661,0.061530006,0.027435414
0.338147809,0.058321306,0.02909775
0.342485248,0.048595157,0.033134221
0.312344407,0.063487135,0.030264667
0.410085797,0.064812949,0.030513879
0.294925242,0.058694086,0.024850605
0.457031835,0.108590134,0.019617609
0.41862093,0.061985662,0.018761346
0.30435068,0.06910363,0.021483072
0.336282652,0.053368356,0.028369087
0.389423135,0.063953537,0.033597699
0.429279567,0.068003884,0.029089683
0.298384536,0.07705689,0.028102928
0.317167882,0.013904918,0.031882877
0.509567612,0.085687343,0.024478613
0.408025445,0.07668752,0.027917956
0.406547464,0.071496922,0.02597181
0.472973982,0.049003152,0.028139213
0.377684572,0.035920705,0.025224824
0.319905931,0.047253239,0.01790705
0.238393743,0.079325033,0.024108205
0.404325384,0.078697899,0.021171136
0.2765376,0.067160057,0.038483634
0.392089253,0.079949871,0.036437773
0.222642797,0.050961567,0.022445633
0.318746365,0.04807033,0.020835554
0.347977322,0.089465452,0.026799948
0.268969742,0.086908314,0.016445435
0.314106096,0.08118517,0.035118068
0.295852788,0.08683205,0.026264165
0.357441249,0.06686596,0.023408423
0.268487212,0.027119057,0.033733758
0.332343604,0.062908715,0.035314518
0.437139881,0.086952196,0.027605375
0.438849183,0.063211774,0.033420777
0.47020553,0.079878647,0.015243181
0.375720926,0.078494031,0.021377623
0.32305339,0.051768374,0.020801148
0.370177688,0.076723498,0.015488343
0.394625483,0.069184568,0.032402776
0.367055865,0.042259743,0.042831725
0.442014756,0.086452547,0.017524608
0.307011724,0.048854419,0.022650415
0.335860798,0.075828814,0.033720452
0.25178846,0.076531161,0.024463586
0.322166178,0.054287118,0.026382245
0.428547402,0.051454347,0.020989806
0.352488068,0.075409487,0.028691638
0.397039475,0.071819916,0.01981423
0.376517058,0.088986482,0.031559659
0.410890605,0.070802772,0.02996837
0.295624372,0.076754696,0.02896537
0.383387222,0.070806744,0.021209088
0.39266206,0.084315363,0.02495365
0.423266173,0.05025297,0.029597259
0.438440694,0.034734945,0.02033563
0.317296431,0.07644223,0.019743885
0.257445601,0.064220058,0.010971627
0.308010564,0.056603429,0.022744889
0.433901463,0.097090465,0.025353219
0.285514598,0.042869482,0.032826483
0.260972817,0.062744561,0.018188967
0.265160122,0.083655615,0.016535085
0.265842798,0.064255621,0.03454556
0.395287695,0.060294362,0.033785774
0.299972803,0.073268742,0.018623928
0.309127083,0.061134499,0.022975063
0.422336705,0.037754525,0.013962083
0.409071635,0.044530857,0.025885107
0.405582296,0.079594535,0.035109031
0.300108267,0.079356439,0.031707386
0.240021779,0.046990078,0.019173345
0.3716751,0.072305571,0.028245436
0.461559629,0.078870979,0.021465894
0.326320132,0.079416944,0.028502561
0.331717361,0.093048401,0.022638348
0.141085329,0.084881092,0.030628718
0.460085847,0.06664093,0.034923759
0.336368675,0.063494141,0.028563565
0.237610768,0.07967116,0.02882404
0.345339051,0.047751337,0.029053385
0.310984583,0.039296416,0.032328525
0.389346976,0.081924784,0.023570738
0.48704049,0.087568657,0.025247322
0.297557396,0.078357448,0.025364939
0.35909296,0.073312554,0.035354074
0.324484985,0.040237554,0.02751305
0.306575355,0.043135045,0.030285201
0.378602652,0.057014801,0.0239416
0.448240765,0.096871019,0.017239405
0.377308412,0.062791513,0.024361119
0.321801537,0.070908585,0.029681699
0.382332756,0.054048245,0.024336751
0.36428577,0.09122011,0.02259074
0.401336917,0.035080376,0.02392763
0.313798966,0.096691994,0.029978412
0.357955111,0.068099635,0.029360877
0.454641909,0.021849697,0.026456895
0.350348357,0.069477448,0.020055342
0.411708284,0.078192033,0.021841235
0.348460937,0.078120238,0.050894955
0.353655243,0.076267502,0.025297041
0.301568943,0.062813164,0.030635242
0.531650881,0.063146771,0.028518709
0.425859943,0.070095568,0.017090095
0.424747785,0.057490174,0.03539728
0.423277703,0.098169157,0.026996585
0.283804433,0.047348645,0.020387015
0.300554317,0.070570595,0.031584409
0.337514568,0.063099882,0.022607591
0.241445439,0.042685771,0.028581855
0.291254325,0.09292414,0.017461882
0.402281747,0.072776501,0.025207165
0.212378715,0.056129406,0.030923353
0.291458928,0.052998117,0.023114773
0.342459178,0.063434573,0.016894731
0.34289071,0.095651828,0.020870984
0.346799012,0.071976508,0.030948395
0.299985374,0.052126077,0.015657921
0.407177683,0.070538085,0.016992464
0.197470002,0.05586644,0.031592823
0.37556782,0.077423076,0.02712143
0.25193077,0.075967837,0.026033004
0.302361097,0.081434311,0.023325973
0.344171139,0.074019268,0.028996125
0.452000237,0.070266704,0.031942659
0.29047844,0.045916634,0.029359286
0.256090637,0.072691548,0.014505107
0.411407645,0.087973893,0.030597635
0.343556338,0.04334652,0.015160249
0.349737633,0.084692066,0.037943966
0.384909387,0.05802536,0.023319475
0.413263221,0.057541123,0.030432499
0.359176803,0.05791017,0.028570361
0.213599485,0.080999327,0.022016422
0.335749566,0.069331354,0.034445631
0.35031598,0.071957437,0.027882395
0.274679006,0.051196469,0.040759973
0.283284765,0.096298194,0.03090309
0.389879446,0.052058029,0.028735581
0.364691069,0.0915993,0.043498946
0.290890842,0.090577233,0.035959864
0.385099873,0.081489101,0.026673379
0.357629512,0.04699256,0.021198805
0.266076855,0.069841758,0.039665279
0.331386192,0.05572033,0.034969243
0.264682654,0.096072053,0.034966135
0.293545812,0.073707196,0.024500063
0.368311815,0.076564775,0.022578781
0.270401037,0.072938666,0.020657415
0.268989283,0.073693415,0.034456663
0.373180098,0.08727051,0.025643402
0.284281646,0.106505528,0.031176818
0.331458571,0.082597833,0.011948253
0.33281861,0.091041298,0.033678998
0.338618051,0.081215385,0.02178882
0.373438663,0.076960035,0.008173666
0.32121597,0.0491207,0.017897495
0.299253876,0.062623736,0.029384126
0.319352172,0.058888632,0.036899668
0.423739345,0.079817292,0.007790656
0.408843796,0.018305808,0.017164716
0.345610594,0.031449943,0.027347119
0.428057814,0.0608426,0.015817918
0.394649548,0.07658127,0.023423608
0.280236109,0.063418456,0.019303243
0.4461828,0.068027419,0.026941443
0.528927205,0.08230464,0.016177118
0.372440753,0.094777532,0.023886462
0.245130685,0.099112931,0.020453647
0.445468074,0.080140469,0.027096669
0.388268586,0.08907311,0.025731653
0.342255693,0.0638439,0.033056758
0.218586301,0.055018917,0.02779729
0.342467961,0.081143601,0.038264127
0.329847438,0.097881016,0.015287543
0.328840303,0.080203082,0.024480391
0.322069648,0.037673602,0.031544052
0.410868989,0.089408987,0.026990129
0.322096491,0.10428166,0.008230948
0.37684146,0.083988157,0.028472837
0.226742926,0.066665628,0.022910881
0.285681753,0.056613084,0.043133393
0.348686828,0.051913972,0.025583515
0.291918106,0.09697392,0.030973968
0.351631074,0.066628344,0.019779772
0.346011564,0.06742101,0.031068989
0.361366061,0.068463651,0.007204857
0.328049633,0.069234922,0.019325741
0.390236578,0.077985238,0.02370929
0.261853325,0.064778409,0.015332999
0.323629868,0.077603966,0.033069255
0.447257275,0.062394085,0.026439685
0.322542528,0.05835138,0.037716224
0.447824422,0.041171957,0.016621867
0.371766699,0.073779215,0.020629598
0.334042895,0.094183571,0.030854991
0.35513691,0.082350762,0.022876955
0.451995732,0.090720639,0.032100746
0.329195966,0.065136317,0.030828108
0.277991105,0.058476261,0.021226583
0.381554282,0.05830259,0.0272359
0.395559229,0.052351138,0.030108356
0.404363231,0.085544287,0.028093961
0.251580651,0.093279462,0.024993948
0.375005755,0.059435477,0.02306673
0.353775251,0.079093639,0.024870305
0.333494493,0.047219105,0.033210001
0.319021687,0.076964459,0.040672095
0.379373693,0.085112456,0.016672691
0.344956368,0.057052854,0.019488695
0.346304737,0.09293618,0.025318975
0.477558693,0.063784529,0.036487943
0.352913382,0.075925334,0.020545944
0.274885593,0.100050466,0.042531883
0.290066321,0.044389646,0.042232945
0.300262248,0.079503456,0.010047116
0.245616287,0.066736488,0.031213268
0.418728699,0.096940068,0.030704027
0.468324342,0.070582216,0.023626834
0.308551086,0.068149797,0.013730367
0.407209092,0.079705003,0.028465943
0.3007994,0.101637992,0.023857088
0.304940123,0.060785145,0.034753691
0.236569462,0.054588749,0.030560898
0.345074455,0.057370739,0.020139825
0.427950599,0.087470388,0.040208093
0.429881152,0.039613224,0.03937937
0.382746654,0.050548579,0.037056608
0.331688959,0.059306478,0.027179593
0.426169807,0.054405814,0.033216295
0.460531103,0.067039225,0.027528659
0.299795886,0.057547898,0.023032523
0.366096273,0.034850847,0.013873606
0.345695109,0.109422416,0.02875173
0.307754197,0.087882438,0.013124128
0.273615915,0.066721873,0.031748227
0.295658925,0.059992813,0.017412908
0.356166015,0.057593107,0.028347296
0.365452305,0.037482732,0.024878597
0.358067184,0.050020077,0.018928504
0.431199629,0.072831073,0.019686462
0.30491219,0.074355709,0.022840738
0.268378618,0.094281512,0.037200933
0.273479401,0.06943204,0.029471637
0.37445489,0.0587115,0.024954172
0.314567884,0.085704305,0.032534998
0.243459716,0.079976615,0.018690852
0.408381992,0.047177311,0.016236647
0.438817637,0.05711224,0.020543499
0.36071292,0.084964157,0.033901262
0.390344874,0.056160509,0.024645374
0.259671003,0.071044079,0.027442101
0.258563104,0.052122127,0.027422989
0.359538978,0.087760698,0.023665109
0.362557394,0.105642742,0.035213209
0.336783182,0.033563288,0.031528942
0.330616273,0.051195468,0.0205684
0.308870282,0.081809545,0.01935993
0.441532755,0.074548956,0.026180493
0.294262883,0.068281363,0.020087354
0.340593886,0.046632575,0.026389481
0.41568316,0.038528766,0.031545242
0.283784182,0.062425587,0.026816886
0.35836566,0.086777183,0.027731332
0.341797095,0.087077087,0.022941346
0.38869561,0.111628706,0.02077538
0.192515757,0.03921463,0.019249806
0.33013324,0.073502831,0.035430157
0.298819088,0.07472012,0.021024557
0.419028181,0.10399818,0.026952119
0.345559213,0.058090157,0.027139064
0.313077268,0.094511511,0.029470461
0.405885095,0.04232449,0.024041572
0.390112988,0.089136549,0.015156561
0.414252555,0.053648097,0.040955522
0.418530204,0.051594316,0.018900324
0.398425419,0.076284192,0.03056506
0.312477591,0.061607871,0.018836848
0.368236793,0.07415131,0.031024053
0.368129456,0.067178067,0.018902355
0.37227007,0.054927364,0.038224832
0.370798879,0.083487956,0.029613069
0.355071003,0.064514368,0.015284041
0.322323591,0.056748171,0.038169028
0.344534882,0.056320811,0.013123398
0.286272359,0.035093143,0.023991641
0.291628488,0.045344525,0.034139693
0.395484117,0.074441681,0.02362636
0.328668622,0.072466643,0.035355593
0.355040298,0.066265509,0.026644083
0.314643959,0.092063841,0.022176263
0.244575281,0.06868455,0.035121559
0.323449637,0.06893047,0.026640994
0.452574255,0.078296696,0.022986256
0.34247579,0.074917502,0.032960343
0.30544986,0.089599128,0.024516903
0.393503402,0.059510297,0.016639059
0.318098772,0.070672915,0.021171986
0.309836981,0.069172046,0.043656716
0.248951454,0.062967536,0.042373803
0.239159924,0.067702446,0.015314109
0.375721001,0.085650647,0.031882897
0.35789888,0.095951804,0.03499087
0.351502012,0.070010825,0.024311883
0.393397903,0.069765291,0.031054135
0.319652045,0.074143569,0.019076106
0.350273999,0.089588841,0.023903507
0.293462069,0.080532321,0.033624008
0.293868851,0.098913832,0.025789061
0.301066526,0.102984836,0.025089147
0.410983206,0.090283293,0.024427244
0.394289475,0.059956287,0.016700582
0.284507617,0.063705212,0.018991964
0.328585128,0.063302272,0.022384555
0.356697072,0.061901864,0.025202783
0.297385888,0.087722788,0.019993968
0.392248693,0.058902946,0.039431877
0.298636775,0.079240293,0.013700729
0.327469283,0.063034006,0.018471636
0.327481199,0.054997332,0.02153073
0.230660477,0.091866647,0.029813802
0.23672549,0.045219491,0.01589832
0.293619846,0.094227652,0.027904635
0.424784446,0.045780593,0.020073418
0.386076556,0.079170143,0.020490924
0.377756688,0.075064316,0.029131603
0.308779223,0.074993882,0.031941421
0.318871411,0.068750557,0.033401021
0.351676726,0.058453035,0.017811004
0.366048857,0.065694175,0.033413826
0.251367615,0.09432888,0.033549799
0.303231686,0.087335105,0.028501344
0.299558201,0.109917453,0.029403889
0.432732889,0.090647736,0.02649574
0.313815776,0.081470462,0.025179914
0.296317561,0.074586534,0.032341649
0.400882567,0.068178931,0.038103639
0.320405248,0.095062331,0.024503271
0.408262998,0.065020541,0.028851769
0.286741005,0.065830674,0.032951108
0.469245972,0.059602252,0.016504481
0.343324207,0.080336991,0.037956183
0.357472558,0.12749691,0.02900735
0.333284268,0.06511445,0.036693128
0.345548704,0.04060567,0.024437639
0.349841813,0.057584903,0.020275069
0.327428192,0.085390417,0.025450221
0.428037487,0.063536913,0.028628806
0.204184151,0.061339488,0.019926587
0.270875262,0.08217502,0.032961397
0.324598741,0.068266014,0.028434831
0.34007187,0.05428752,0.019020558
0.440828571,0.077445104,0.029902847
0.383942656,0.051979189,0.025495812
0.348538655,0.067462236,0.026820761
0.297149132,0.102227921,0.023785003
0.474384665,0.029862631,0.021543736
0.404365514,0.097564588,0.018004428
0.512043043,0.036575729,0.027452643
0.253192558,0.07345716,0.02697314
0.459085667,0.031983039,0.030099636
0.342386685,0.064089899,0.021655265
0.294129725,0.056035077,0.02978722
0.357039883,0.057951209,0.032634245
0.356458692,0.053976908,0.018445607
0.328788392,0.095575224,0.028079406
0.255994214,0.086383515,0.042309736
0.326520355,0.041659397,0.023070783
0.266685292,0.037841062,0.024396387
0.354611285,0.066055295,0.026274072
0.261675428,0.043983458,0.022870527
0.36290233,0.103322465,0.032663511
0.322464065,0.093811426,0.025941559
0.410025208,0.079777811,0.025762818
0.298385606,0.038099857,0.020974685
0.261904162,0.056327459,0.030323285
0.25855393,0.086270226,0.025808605
0.365503189,0.052222762,0.023615544
0.600952917,0.081647801,0.024237166
0.25995823,0.069667108,0.037642604
0.308197085,0.085457134,0.026441885
0.446928039,0.067816674,0.028348379
0.389967737,0.0676223,0.03594121
0.429390355,0.045578064,0.025731379
0.367481251,0.06631718,0.033205006
0.37875149,0.053285265,0.019347317
0.350872369,0.081270463,0.031073755
0.276134177,0.043438752,0.011541393
0.360898412,0.083827569,0.027480667
0.284782097,0.086449567,0.02341117
0.387252194,0.080039476,0.02140518
0.172166197,0.041726912,0.034018989
0.213380867,0.046066321,0.031611104
0.336588198,0.071712552,0.032461781
0.35145738,0.070157845,0.036983099
0.463448999,0.061513839,0.030137677
0.292260748,0.06450222,0.03047513
0.384839105,0.04933158,0.026012569
0.228484072,0.050223536,0.039647194
0.496120439,0.049147942,0.032677195
0.176562429,0.05796392,0.020958289
0.440161731,0.065760389,0.020344809
0.319347283,0.061919356,0.021203072
0.225870091,0.051610086,0.021220448
0.305554985,0.086623093,0.035443836
0.398111438,0.071461526,0.028490946
0.331920283,0.050283996,0.033823667
0.286802964,0.115279882,0.021050138
0.351932717,0.022778391,0.02099307
0.33995586,0.078883098,0.034909635
0.398890301,0.073855914,0.012309338
0.383932679,0.057717277,0.017970435
0.30965977,0.049643189,0.011553092
0.290227718,0.066443437,0.021595726
0.342439558,0.086662453,0.044361019
0.329602094,0.083816862,0.02093268
0.356437372,0.076552508,0.033631816
0.273635971,0.071663074,0.037775098
0.347463875,0.068803396,0.021655093
0.286822493,0.084476742,0.021322138
0.375559062,0.070283741,0.028626739
0.356597695,0.07223051,0.030999016
0.323554723,0.092232182,0.01530318
0.238237672,0.058801616,0.020622817
0.411642569,0.074002355,0.037805989
0.284826789,0.066915381,0.020631203
0.308857026,0.053286756,0.028916415
0.334014761,0.093594737,0.033511964
0.365781513,0.05129874,0.023972701
0.304600228,0.06164393,0.02507868
0.306094212,0.053231184,0.02244497
0.248145678,0.075920992,0.021716335
0.406696785,0.07844684,0.022049617
0.308213654,0.097090797,0.014897253
0.309774926,0.097269467,0.022788104
0.206403143,0.096862769,0.024764707
0.302114761,0.077642672,0.031286336
0.396366394,0.08629422,0.023371817
0.407839034,0.063995862,0.021689893
0.273569325,0.0509968,0.039500439
0.343943363,0.089975899,0.026207819
0.380650037,0.054465269,0.024706645
0.248926643,0.080388868,0.022652467
0.316096111,0.095023744,0.026266422
0.385819109,0.068401104,0.020269976
0.410931623,0.093641663,0.022731404
0.247838922,0.070337415,0.020345212
0.269798871,0.067840574,0.017834744
0.415133148,0.081021991,0.02317974
0.314732293,0.101618717,0.01668785
0.363691235,0.047618881,0.038328124
0.266049477,0.074178291,0.018235466
0.415410386,0.056777585,0.038553452
0.36558107,0.074246688,0.028535321
0.43126216,0.078400986,0.032459631
0.280098634,0.044422723,0.036455429
0.30545788,0.050659656,0.014843979
0.262215737,0.085173697,0.037742601
0.261006598,0.076876295,0.029774043
0.254401192,0.058094806,0.023019482
0.349912195,0.070242133,0.021155564
0.278993439,0.085642705,0.028893034
0.335500873,0.084989356,0.015289166
0.29199409,0.032613658,0.038878657
0.358860964,0.059624542,0.025347977
0.38909744,0.098386458,0.031965474
0.387523622,0.06241299,0.027402724
0.391763026,0.061328893,0.023658667
0.326968466,0.071414378,0.023994905
0.381436237,0.074923781,0.020649692
0.319414748,0.073108466,0.035410336
0.284039741,0.075501596,0.026629945
0.256706891,0.055210323,0.030308724
0.333484552,0.076284842,0.030022634
0.354045878,0.082825826,0.031465466
0.442000968,0.070639593,0.029906115
0.306585907,0.066257179,0.035597369
0.431930623,0.056725192,0.022378422
0.237690029,0.071924731,0.01994027
0.332178506,0.047463108,0.026031754
0.488717779,0.060642561,0.02456395
0.317034638,0.065329769,0.027272321
0.281062826,0.028145959,0.034989823
0.273503052,0.072169081,0.033582116
0.482409699,0.041202845,0.030822381
0.419575872,0.052350517,0.021537377
0.304051702,0.052159281,0.030446429
0.310491935,0.060607912,0.028191793
0.1803186,0.063139945,0.03215899
0.328333115,0.076796994,0.026906357
0.439869821,0.047822945,0.024219539
0.216145917,0.05940483,0.027841469
0.409800927,0.073403685,0.021966624
0.380787568,0.056484817,0.02086486
0.442383451,0.053840834,0.028554469
0.306872864,0.070490629,0.026988137
0.358737874,0.078081694,0.033826257
0.429163792,0.07567271,0.027996577
0.373817593,0.043627776,0.018867588
0.388127273,0.068640002,0.036377976
0.322443314,0.065664791,0.038147236
0.331140883,0.096038759,0.019383366
0.305481217,0.065729954,0.022774662
0.350613787,0.061710377,0.033657381
0.345389662,0.090691861,0.028188371
